Order ID,Order Date,State,Region,Category,Sub-Category,Sales,Quantity,Profit
05203-IND,2023-09-07,West Bengal,East,Furniture,Tables,9648.4,5,2780.13
05204-IND,2023-06-17,Karnataka,South,Furniture,Bookcases,4352.1,10,414.45
05205-IND,2023-11-05,Rajasthan,North,Technology,Accessories,10236.85,3,637.28
05206-IND,2023-06-14,Rajasthan,North,Technology,Laptops,15187.25,9,3845.05
05207-IND,2023-08-03,Rajasthan,North,Furniture,Chairs,7210.46,1,860.52
05208-IND,2023-09-08,Karnataka,South,Furniture,Chairs,18789.32,2,1087.95
05209-IND,2023-07-03,Gujarat,West,Office Supplies,Pens,16770.34,3,1176.48
05210-IND,2023-05-27,West Bengal,East,Technology,Accessories,2989.91,10,831.71
05211-IND,2023-04-02,West Bengal,East,Technology,Accessories,13201.37,7,3170.13
05212-IND,2023-10-26,Delhi,North,Technology,Phones,7990.43,1,1128.62
05213-IND,2023-06-25,Maharashtra,West,Furniture,Chairs,12641.05,8,1792.69
05214-IND,2023-04-05,Karnataka,South,Furniture,Tables,16095.46,6,4279.73
05215-IND,2023-04-18,West Bengal,East,Technology,Laptops,13417.05,2,1351.84
05216-IND,2023-07-26,Rajasthan,North,Technology,Laptops,3132.11,7,855.43
05217-IND,2023-12-06,Tamil Nadu,South,Technology,Accessories,18573.78,5,2235.15
05218-IND,2023-06-27,Maharashtra,West,Technology,Laptops,17608.77,6,3642.46
05219-IND,2023-08-12,Tamil Nadu,South,Office Supplies,Binders,5746.99,2,1647.99
05220-IND,2023-02-06,Maharashtra,West,Office Supplies,Pens,18043.31,6,1712.81
05221-IND,2023-04-04,Karnataka,South,Technology,Phones,15712.49,6,1783.95
05222-IND,2023-06-10,Karnataka,South,Technology,Accessories,14106.65,8,4118.16
05223-IND,2023-07-16,Delhi,North,Technology,Accessories,10637.78,10,1473.82
05224-IND,2023-04-16,Uttar Pradesh,North,Office Supplies,Binders,4635.95,5,910.35
05225-IND,2023-06-30,Delhi,North,Office Supplies,Pens,11526.27,3,1150.43
05226-IND,2023-04-13,Rajasthan,North,Furniture,Chairs,19363.04,8,5112.97
05227-IND,2023-11-23,Rajasthan,North,Technology,Phones,10104.03,2,988.0
05228-IND,2023-06-07,Rajasthan,North,Technology,Accessories,7083.08,9,776.61
05229-IND,2023-11-26,Tamil Nadu,South,Technology,Accessories,1925.72,5,562.28
05230-IND,2023-10-01,Delhi,North,Furniture,Chairs,18618.06,6,4166.83
05231-IND,2023-10-22,Rajasthan,North,Furniture,Bookcases,18247.5,4,3106.75
05232-IND,2023-08-22,Delhi,North,Furniture,Tables,7454.49,5,1972.51
05233-IND,2023-10-19,Maharashtra,West,Office Supplies,Binders,7439.0,2,719.04
05234-IND,2023-08-02,Delhi,North,Technology,Accessories,5980.05,1,853.05
05235-IND,2023-06-26,Tamil Nadu,South,Office Supplies,Pens,19186.43,6,1233.21
05236-IND,2023-06-08,Gujarat,West,Office Supplies,Paper,3348.65,6,700.8
05237-IND,2023-12-07,Tamil Nadu,South,Technology,Phones,7218.03,6,813.27
05238-IND,2023-06-16,West Bengal,East,Office Supplies,Binders,14996.39,9,2816.72
05239-IND,2023-03-09,Gujarat,West,Technology,Accessories,640.44,1,87.86
05240-IND,2023-02-19,Gujarat,West,Furniture,Tables,9104.3,2,1315.88
05241-IND,2023-08-24,Karnataka,South,Office Supplies,Pens,18985.2,6,2899.38
05242-IND,2023-11-09,Uttar Pradesh,North,Furniture,Chairs,1707.97,1,249.97
05243-IND,2023-02-26,Rajasthan,North,Furniture,Bookcases,2747.52,6,644.32
05244-IND,2023-01-11,Tamil Nadu,South,Office Supplies,Binders,4454.99,10,841.67
05245-IND,2023-07-19,Rajasthan,North,Technology,Accessories,8491.37,1,1025.03
05246-IND,2023-03-05,Tamil Nadu,South,Office Supplies,Paper,19850.15,6,3533.87
05247-IND,2023-03-10,Rajasthan,North,Technology,Accessories,1051.45,2,101.85
05248-IND,2023-04-30,Gujarat,West,Furniture,Tables,11238.57,3,1876.83
05249-IND,2023-03-20,Gujarat,West,Furniture,Chairs,6913.12,7,911.1
05250-IND,2023-10-08,Uttar Pradesh,North,Technology,Phones,9802.69,7,907.9
05251-IND,2023-12-10,Delhi,North,Office Supplies,Binders,5698.04,6,846.06
05252-IND,2023-01-29,Uttar Pradesh,North,Technology,Laptops,4948.03,2,682.06
05253-IND,2023-01-24,Rajasthan,North,Furniture,Chairs,3072.98,9,536.66
05254-IND,2023-08-16,Tamil Nadu,South,Office Supplies,Paper,1412.94,9,390.01
05255-IND,2023-02-12,Tamil Nadu,South,Technology,Phones,14823.85,7,920.2
05256-IND,2023-04-06,Gujarat,West,Office Supplies,Binders,5875.32,10,1432.37
05257-IND,2023-04-02,West Bengal,East,Technology,Accessories,16231.82,8,3936.29
05258-IND,2023-05-02,West Bengal,East,Furniture,Chairs,14251.21,5,1460.99
05259-IND,2023-07-17,Tamil Nadu,South,Office Supplies,Paper,18115.12,1,5271.13
05260-IND,2023-05-22,Uttar Pradesh,North,Technology,Phones,4135.82,6,678.91
05261-IND,2023-03-04,Karnataka,South,Furniture,Chairs,937.53,10,106.78
05262-IND,2023-04-21,Maharashtra,West,Furniture,Chairs,13621.83,8,1855.22
05263-IND,2023-07-20,Rajasthan,North,Technology,Accessories,7595.18,2,1084.2
05264-IND,2023-09-04,Maharashtra,West,Office Supplies,Paper,1411.44,1,240.95
05265-IND,2023-06-14,West Bengal,East,Furniture,Chairs,13623.29,3,1362.59
05266-IND,2023-07-02,Rajasthan,North,Furniture,Chairs,7734.12,7,1467.89
05267-IND,2023-02-21,Gujarat,West,Office Supplies,Binders,2025.63,10,542.43
05268-IND,2023-11-14,West Bengal,East,Technology,Phones,13687.08,10,4096.53
05269-IND,2023-01-21,Karnataka,South,Furniture,Bookcases,16682.33,10,3226.73
05270-IND,2023-08-03,Delhi,North,Office Supplies,Pens,13413.11,5,2991.36
05271-IND,2023-03-30,Rajasthan,North,Furniture,Chairs,7503.81,6,704.91
05272-IND,2023-06-14,Uttar Pradesh,North,Technology,Phones,9809.21,7,1132.05
05273-IND,2023-09-09,Gujarat,West,Office Supplies,Pens,1071.9,8,133.74
05274-IND,2023-10-04,Uttar Pradesh,North,Technology,Phones,12119.05,9,2814.44
05275-IND,2023-01-26,West Bengal,East,Office Supplies,Pens,8944.65,1,2538.55
05276-IND,2023-12-29,Gujarat,West,Office Supplies,Binders,18258.86,7,4259.21
05277-IND,2023-08-07,Gujarat,West,Furniture,Chairs,18512.55,3,4258.28
05278-IND,2023-04-27,Uttar Pradesh,North,Technology,Accessories,9470.9,4,731.65
05279-IND,2023-01-05,Karnataka,South,Technology,Phones,16762.75,5,4161.25
05280-IND,2023-05-11,Delhi,North,Technology,Laptops,15012.34,9,4304.95
05281-IND,2023-09-11,Delhi,North,Office Supplies,Binders,6038.19,6,1687.76
05282-IND,2023-07-31,Tamil Nadu,South,Office Supplies,Binders,14034.28,10,3183.55
05283-IND,2023-07-14,Gujarat,West,Office Supplies,Pens,17513.63,9,2838.02
05284-IND,2023-03-25,Uttar Pradesh,North,Office Supplies,Paper,3319.42,7,528.53
05285-IND,2023-03-19,Tamil Nadu,South,Office Supplies,Paper,4559.85,4,492.11
05286-IND,2023-08-15,Maharashtra,West,Technology,Phones,14847.7,10,1625.13
05287-IND,2023-10-30,Uttar Pradesh,North,Technology,Phones,11626.27,4,1742.3
05288-IND,2023-08-26,Tamil Nadu,South,Office Supplies,Pens,12325.32,6,1809.69
05289-IND,2023-08-12,Gujarat,West,Furniture,Bookcases,15380.09,1,1908.16
05290-IND,2023-08-21,Uttar Pradesh,North,Furniture,Tables,1857.39,9,329.18
05291-IND,2023-12-22,West Bengal,East,Office Supplies,Pens,9640.52,8,1895.01
05292-IND,2023-04-05,Maharashtra,West,Furniture,Tables,8101.1,5,815.17
05293-IND,2023-12-23,Delhi,North,Technology,Accessories,16619.62,5,2080.14
05294-IND,2023-08-03,West Bengal,East,Furniture,Bookcases,11107.34,8,1488.64
05295-IND,2023-11-30,Delhi,North,Office Supplies,Pens,10236.38,8,572.76
05296-IND,2023-09-12,Rajasthan,North,Technology,Laptops,11677.61,2,2964.68
05297-IND,2023-12-17,Tamil Nadu,South,Technology,Phones,8945.16,2,1135.06
05298-IND,2023-10-27,Uttar Pradesh,North,Technology,Phones,19802.05,8,2654.3
05299-IND,2023-03-17,Karnataka,South,Technology,Accessories,755.47,7,74.84
05300-IND,2023-10-28,Uttar Pradesh,North,Furniture,Chairs,17361.34,10,2063.97
05301-IND,2023-04-02,Delhi,North,Furniture,Chairs,18622.17,5,1224.42
05302-IND,2023-01-19,West Bengal,East,Furniture,Tables,17184.32,4,1717.32
05303-IND,2023-09-05,Maharashtra,West,Office Supplies,Paper,11432.13,2,2768.38
05304-IND,2023-08-11,Tamil Nadu,South,Furniture,Chairs,10944.27,1,2310.63
05305-IND,2023-01-04,Gujarat,West,Furniture,Bookcases,19087.01,10,2707.49
05306-IND,2023-07-25,Uttar Pradesh,North,Furniture,Chairs,8560.89,1,1274.58
05307-IND,2023-11-01,Gujarat,West,Office Supplies,Pens,4352.68,10,1205.14
05308-IND,2023-09-05,Uttar Pradesh,North,Office Supplies,Binders,19608.45,2,2225.54
05309-IND,2023-10-26,Rajasthan,North,Technology,Phones,8169.33,4,720.15
05310-IND,2023-07-24,Tamil Nadu,South,Furniture,Bookcases,9656.03,10,2513.03
05311-IND,2023-04-14,Maharashtra,West,Furniture,Tables,3382.09,5,349.5
05312-IND,2023-01-20,Maharashtra,West,Office Supplies,Paper,18423.37,2,3814.64
05313-IND,2023-08-22,Uttar Pradesh,North,Office Supplies,Binders,2563.15,2,757.07
05314-IND,2023-12-16,Tamil Nadu,South,Furniture,Tables,3773.91,4,862.32
05315-IND,2023-09-01,Rajasthan,North,Technology,Laptops,12299.31,9,664.16
05316-IND,2023-09-15,Maharashtra,West,Technology,Phones,5644.25,4,739.73
05317-IND,2023-01-05,Karnataka,South,Furniture,Tables,10486.07,3,2101.31
05318-IND,2023-08-25,Tamil Nadu,South,Furniture,Tables,7330.93,4,965.01
05319-IND,2023-07-24,Karnataka,South,Technology,Laptops,10377.31,5,2225.1
05320-IND,2023-09-23,Uttar Pradesh,North,Office Supplies,Binders,8400.83,1,2288.48
05321-IND,2023-12-30,Tamil Nadu,South,Furniture,Bookcases,6009.35,4,1193.43
05322-IND,2023-12-02,Tamil Nadu,South,Technology,Laptops,6943.52,7,777.75
05323-IND,2023-11-19,Rajasthan,North,Office Supplies,Binders,13447.1,8,3885.87
05324-IND,2023-06-15,Rajasthan,North,Technology,Accessories,11268.67,4,2248.11
05325-IND,2023-02-11,Maharashtra,West,Office Supplies,Binders,12859.23,4,2249.79
05326-IND,2023-04-15,Gujarat,West,Furniture,Bookcases,3668.38,7,524.35
05327-IND,2023-03-29,Rajasthan,North,Technology,Accessories,9017.5,3,1374.76
05328-IND,2023-09-20,Delhi,North,Technology,Laptops,1506.28,5,251.79
05329-IND,2023-03-04,Karnataka,South,Office Supplies,Paper,623.68,5,126.71
05330-IND,2023-05-18,West Bengal,East,Office Supplies,Binders,19244.41,7,2387.44
05331-IND,2023-12-20,Delhi,North,Technology,Laptops,1014.71,9,281.38
05332-IND,2023-12-31,Rajasthan,North,Furniture,Tables,2596.66,9,214.23
05333-IND,2023-02-25,Tamil Nadu,South,Furniture,Chairs,7479.51,3,704.05
05334-IND,2023-05-25,Rajasthan,North,Office Supplies,Binders,6796.75,6,1601.41
05335-IND,2023-12-18,Uttar Pradesh,North,Furniture,Chairs,4194.01,2,371.25
05336-IND,2023-06-13,Gujarat,West,Technology,Phones,4285.31,1,565.64
05337-IND,2023-12-06,Tamil Nadu,South,Furniture,Tables,1737.82,5,473.17
05338-IND,2023-10-31,Maharashtra,West,Office Supplies,Pens,7657.29,7,444.64
05339-IND,2023-02-28,Rajasthan,North,Furniture,Chairs,19174.06,9,3605.25
05340-IND,2023-08-07,Gujarat,West,Technology,Phones,6077.69,1,1797.34
05341-IND,2023-04-09,Uttar Pradesh,North,Technology,Laptops,9811.76,6,1545.2
05342-IND,2023-04-08,Maharashtra,West,Furniture,Bookcases,12646.71,3,1662.55
05343-IND,2023-02-12,West Bengal,East,Office Supplies,Paper,13646.52,7,782.69
05344-IND,2023-07-05,Maharashtra,West,Furniture,Chairs,12820.19,2,3821.67
05345-IND,2023-11-19,Tamil Nadu,South,Technology,Accessories,6155.31,2,1791.65
05346-IND,2023-11-03,Uttar Pradesh,North,Furniture,Chairs,16643.91,9,2542.85
05347-IND,2023-11-08,Maharashtra,West,Technology,Laptops,8837.54,4,1111.05
05348-IND,2023-08-14,Maharashtra,West,Office Supplies,Pens,9455.47,1,1211.68
05349-IND,2023-04-11,West Bengal,East,Technology,Laptops,2845.66,4,505.82
05350-IND,2023-03-05,Maharashtra,West,Technology,Accessories,19857.08,3,1205.21
05351-IND,2023-08-21,Rajasthan,North,Furniture,Bookcases,16008.87,5,2685.18
05352-IND,2023-09-22,Gujarat,West,Technology,Accessories,3171.22,4,401.33
05353-IND,2023-06-23,West Bengal,East,Furniture,Chairs,18421.08,8,3026.52
05354-IND,2023-01-09,Gujarat,West,Technology,Phones,9983.45,2,793.15
05355-IND,2023-08-11,Delhi,North,Furniture,Chairs,1931.19,6,414.75
05356-IND,2023-06-25,Uttar Pradesh,North,Technology,Phones,14166.84,7,2231.2
05357-IND,2023-02-09,Tamil Nadu,South,Technology,Laptops,11441.35,1,2950.9
05358-IND,2023-02-28,Karnataka,South,Technology,Laptops,19350.05,6,4050.61
05359-IND,2023-11-01,West Bengal,East,Technology,Phones,13678.79,10,3592.93
05360-IND,2023-04-10,Uttar Pradesh,North,Office Supplies,Paper,10795.76,1,2045.0
05361-IND,2023-11-12,Tamil Nadu,South,Office Supplies,Pens,3793.4,8,681.68
05362-IND,2023-03-11,Gujarat,West,Technology,Laptops,8129.67,4,1181.63
05363-IND,2023-04-16,West Bengal,East,Office Supplies,Paper,12728.29,6,2423.96
05364-IND,2023-11-06,Maharashtra,West,Technology,Accessories,18888.46,4,1360.73
05365-IND,2023-10-13,Delhi,North,Furniture,Tables,8480.79,3,2011.41
05366-IND,2023-08-20,Maharashtra,West,Technology,Laptops,18451.44,4,4593.14
05367-IND,2023-08-18,Uttar Pradesh,North,Furniture,Chairs,6092.45,10,656.51
05368-IND,2023-07-03,Maharashtra,West,Office Supplies,Binders,2461.3,5,644.67
05369-IND,2023-09-26,Tamil Nadu,South,Office Supplies,Pens,3753.49,10,930.07
05370-IND,2023-01-27,Karnataka,South,Technology,Laptops,8375.0,10,1010.19
05371-IND,2023-06-04,Maharashtra,West,Technology,Accessories,2268.45,10,597.31
05372-IND,2023-08-10,Gujarat,West,Technology,Laptops,15169.25,7,3259.61
05373-IND,2023-08-25,Delhi,North,Office Supplies,Pens,4551.7,10,434.25
05374-IND,2023-12-12,Gujarat,West,Office Supplies,Pens,11358.52,3,3291.33
05375-IND,2023-09-19,Karnataka,South,Office Supplies,Pens,17779.64,5,3414.39
05376-IND,2023-04-16,Karnataka,South,Office Supplies,Paper,3368.18,2,769.35
05377-IND,2023-03-13,Karnataka,South,Technology,Phones,19993.57,5,2285.5
05378-IND,2023-06-30,Tamil Nadu,South,Furniture,Tables,19663.43,10,2442.16
05379-IND,2023-03-20,Uttar Pradesh,North,Office Supplies,Paper,18480.76,7,1789.91
05380-IND,2023-12-02,Tamil Nadu,South,Technology,Laptops,8620.82,8,1114.32
05381-IND,2023-03-27,West Bengal,East,Furniture,Chairs,1793.07,7,513.94
05382-IND,2023-10-01,Tamil Nadu,South,Office Supplies,Pens,9045.62,5,1477.61
05383-IND,2023-10-22,West Bengal,East,Technology,Phones,9870.55,8,1720.93
05384-IND,2023-11-24,Gujarat,West,Furniture,Bookcases,11612.08,9,2599.34
05385-IND,2023-07-15,Delhi,North,Furniture,Tables,17383.91,7,2112.52
05386-IND,2023-07-02,Gujarat,West,Office Supplies,Paper,18982.47,5,2999.74
05387-IND,2023-12-26,West Bengal,East,Technology,Accessories,10209.07,5,2940.23
05388-IND,2023-08-26,Tamil Nadu,South,Office Supplies,Paper,13297.83,10,3614.67
05389-IND,2023-10-27,West Bengal,East,Technology,Phones,17319.48,8,1583.58
05390-IND,2023-09-19,Delhi,North,Furniture,Bookcases,3842.17,4,663.77
05391-IND,2023-07-12,Maharashtra,West,Furniture,Chairs,17197.3,8,889.59
05392-IND,2023-06-28,West Bengal,East,Office Supplies,Paper,6892.67,3,804.22
05393-IND,2023-11-18,Tamil Nadu,South,Furniture,Chairs,4872.29,1,443.64
05394-IND,2023-04-24,Uttar Pradesh,North,Technology,Phones,14234.06,10,3235.27
05395-IND,2023-08-18,Karnataka,South,Technology,Laptops,6849.45,10,1892.7
05396-IND,2023-04-05,Uttar Pradesh,North,Furniture,Chairs,7484.72,6,1275.82
05397-IND,2023-03-30,Rajasthan,North,Furniture,Bookcases,19335.3,4,1744.41
05398-IND,2023-10-16,Rajasthan,North,Furniture,Bookcases,9753.5,8,2532.16
05399-IND,2023-03-17,West Bengal,East,Furniture,Chairs,7804.82,10,1393.79
05400-IND,2023-02-06,Uttar Pradesh,North,Office Supplies,Paper,8975.68,7,2220.4
05401-IND,2023-03-20,Maharashtra,West,Technology,Accessories,8019.98,2,413.32
05402-IND,2023-06-08,Karnataka,South,Furniture,Tables,17728.32,1,5288.64
05403-IND,2023-11-15,Uttar Pradesh,North,Office Supplies,Pens,3860.68,8,428.9
05404-IND,2023-06-19,Uttar Pradesh,North,Technology,Laptops,11977.1,4,3506.12
05405-IND,2023-09-26,Tamil Nadu,South,Technology,Phones,12631.51,7,1592.06
05406-IND,2023-07-06,Maharashtra,West,Technology,Laptops,19723.77,4,3671.95
05407-IND,2023-11-13,West Bengal,East,Technology,Accessories,5165.36,5,1195.56
05408-IND,2023-08-24,Rajasthan,North,Office Supplies,Paper,6165.65,1,1511.29
05409-IND,2023-05-21,Maharashtra,West,Technology,Laptops,6325.13,9,1473.48
05410-IND,2023-03-22,Delhi,North,Office Supplies,Pens,12896.95,10,765.3
05411-IND,2023-06-30,West Bengal,East,Office Supplies,Binders,10502.45,10,797.28
05412-IND,2023-06-15,Karnataka,South,Furniture,Chairs,12154.94,5,947.85
05413-IND,2023-08-23,Maharashtra,West,Technology,Phones,10520.75,4,1839.7
05414-IND,2023-07-25,Delhi,North,Furniture,Bookcases,18928.57,7,3933.96
05415-IND,2023-03-11,Maharashtra,West,Furniture,Chairs,4028.1,8,454.44
05416-IND,2023-05-24,Delhi,North,Technology,Accessories,1597.21,1,261.07
05417-IND,2023-08-12,Karnataka,South,Furniture,Chairs,11022.98,7,2332.44
05418-IND,2023-02-07,Maharashtra,West,Furniture,Chairs,15651.26,9,1431.35
05419-IND,2023-04-07,Gujarat,West,Furniture,Tables,15183.26,6,3181.32
05420-IND,2023-06-03,Karnataka,South,Technology,Laptops,4704.62,3,1192.36
05421-IND,2023-08-20,Tamil Nadu,South,Office Supplies,Binders,13663.85,4,3712.42
05422-IND,2023-02-27,Delhi,North,Technology,Laptops,9576.43,7,1112.34
05423-IND,2023-10-27,West Bengal,East,Technology,Accessories,7519.02,3,2041.88
05424-IND,2024-01-01,West Bengal,East,Technology,Accessories,10076.81,7,2903.31
05425-IND,2023-01-04,Tamil Nadu,South,Technology,Laptops,12161.42,4,3356.75
05426-IND,2023-12-29,Tamil Nadu,South,Office Supplies,Pens,9225.43,5,1575.11
05427-IND,2023-03-20,Uttar Pradesh,North,Technology,Phones,4449.93,10,1154.23
05428-IND,2023-03-21,Uttar Pradesh,North,Office Supplies,Pens,18988.38,9,5467.41
05429-IND,2023-10-30,Karnataka,South,Technology,Phones,16023.11,2,860.77
05430-IND,2023-01-28,Tamil Nadu,South,Technology,Accessories,18114.68,5,3198.61
05431-IND,2023-06-18,Rajasthan,North,Furniture,Tables,14660.95,3,961.59
05432-IND,2023-12-20,Rajasthan,North,Technology,Laptops,15021.79,10,1398.69
05433-IND,2023-02-06,Rajasthan,North,Technology,Laptops,9790.15,7,2393.25
05434-IND,2023-09-07,Gujarat,West,Technology,Laptops,19699.38,10,1409.36
05435-IND,2023-04-16,Karnataka,South,Furniture,Chairs,4608.4,1,1150.36
05436-IND,2023-06-03,Uttar Pradesh,North,Technology,Laptops,19253.61,8,4728.13
05437-IND,2023-01-28,Tamil Nadu,South,Technology,Laptops,19877.06,9,3665.24
05438-IND,2023-06-18,Rajasthan,North,Technology,Laptops,5079.21,3,484.1
05439-IND,2023-07-03,Gujarat,West,Furniture,Tables,4146.97,9,948.14
05440-IND,2023-04-29,Rajasthan,North,Office Supplies,Paper,8969.71,6,1051.24
05441-IND,2023-04-01,Maharashtra,West,Technology,Laptops,19046.18,4,2377.25
05442-IND,2023-10-08,Gujarat,West,Technology,Laptops,9313.93,3,927.47
05443-IND,2023-02-03,Maharashtra,West,Technology,Phones,16044.86,4,3468.57
05444-IND,2023-09-21,Rajasthan,North,Technology,Accessories,10939.57,7,2123.31
05445-IND,2023-12-09,Maharashtra,West,Furniture,Tables,9780.43,6,1167.56
05446-IND,2023-02-22,Gujarat,West,Technology,Phones,11255.2,10,2838.15
05447-IND,2023-02-05,Gujarat,West,Technology,Accessories,13608.05,2,1026.42
05448-IND,2023-04-08,Maharashtra,West,Furniture,Tables,19952.6,5,3176.58
05449-IND,2023-07-18,Uttar Pradesh,North,Office Supplies,Pens,5928.44,9,1521.59
05450-IND,2023-08-03,Rajasthan,North,Technology,Accessories,3416.96,2,768.33
05451-IND,2023-01-22,Maharashtra,West,Technology,Laptops,7353.93,1,581.93
05452-IND,2023-07-02,Delhi,North,Furniture,Chairs,3506.25,9,203.93
05453-IND,2023-12-09,Karnataka,South,Office Supplies,Paper,12751.54,7,711.14
05454-IND,2023-11-14,Tamil Nadu,South,Furniture,Bookcases,6966.93,10,1072.27
05455-IND,2023-10-22,Maharashtra,West,Furniture,Bookcases,19041.12,7,5049.16
05456-IND,2023-10-18,West Bengal,East,Technology,Accessories,14229.4,10,1311.43
05457-IND,2023-02-28,Delhi,North,Office Supplies,Pens,15344.92,4,2385.6
05458-IND,2023-09-30,Delhi,North,Office Supplies,Binders,16974.17,10,2854.0
05459-IND,2023-10-08,Gujarat,West,Furniture,Tables,9380.71,5,1716.95
05460-IND,2023-03-04,Rajasthan,North,Office Supplies,Binders,4756.76,1,1004.47
05461-IND,2023-12-30,West Bengal,East,Office Supplies,Pens,2406.31,9,404.0
05462-IND,2023-06-26,Rajasthan,North,Office Supplies,Paper,3194.26,4,245.56
05463-IND,2023-08-10,Tamil Nadu,South,Furniture,Tables,19121.99,7,3590.73
05464-IND,2023-05-03,Gujarat,West,Furniture,Tables,5921.82,3,941.52
05465-IND,2023-06-02,Gujarat,West,Office Supplies,Pens,17198.0,4,2273.56
05466-IND,2023-01-20,Delhi,North,Office Supplies,Paper,9176.2,3,2078.99
05467-IND,2023-09-16,West Bengal,East,Office Supplies,Pens,17259.17,6,5003.4
05468-IND,2023-12-19,Tamil Nadu,South,Office Supplies,Pens,7310.2,5,2042.38
05469-IND,2023-05-27,Uttar Pradesh,North,Furniture,Chairs,613.7,6,108.62
05470-IND,2023-02-26,Rajasthan,North,Furniture,Chairs,18668.39,3,4112.6
05471-IND,2023-10-30,Tamil Nadu,South,Furniture,Tables,13254.24,4,3918.43
05472-IND,2023-09-21,Gujarat,West,Furniture,Chairs,11205.36,3,2776.84
05473-IND,2023-04-02,Rajasthan,North,Furniture,Tables,6138.99,3,803.12
05474-IND,2023-10-12,Gujarat,West,Office Supplies,Binders,5293.04,10,1577.35
05475-IND,2023-03-15,West Bengal,East,Furniture,Bookcases,9777.67,10,2505.46
05476-IND,2023-02-17,Rajasthan,North,Office Supplies,Binders,14700.03,3,3143.76
05477-IND,2023-02-13,West Bengal,East,Technology,Laptops,15609.35,1,3086.27
05478-IND,2023-04-03,Tamil Nadu,South,Furniture,Tables,13851.92,10,1398.29
05479-IND,2023-05-12,Karnataka,South,Furniture,Bookcases,19803.74,8,1348.31
05480-IND,2023-05-15,West Bengal,East,Technology,Accessories,7918.14,8,1711.43
